ICAO,Country,Type,Procedure
EBAW,Belgium,IAP,RNP RWY 29
EBAW,Belgium,IAP,VOR RWY 11
EBAW,Belgium,IAP,VOR RWY 29
EBBR,Belgium,SID,CIV 2E RNAV DEP
EBBR,Belgium,SID,CIV 2F DEP
EBBR,Belgium,SID,CIV 2K RNAV DEPS
EBBR,Belgium,SID,CIV 2P RNAV DEP
EBBR,Belgium,SID,CIV 2R DEP
EBBR,Belgium,SID,CIV 2W RNAV DEP
EBBR,Belgium,SID,CIV 2X RNAV DEP
EBBR,Belgium,SID,CIV 2Y RNAV DEP
EBBR,Belgium,SID,CIV 3L RNAV DEP
EBBR,Belgium,SID,CIV 3Q DEP
EBBR,Belgium,SID,CIV 3U DEP
EBBR,Belgium,SID,CIV 4G RNAV DEPS
EBBR,Belgium,SID,CIV 4T RNAV DEP
EBBR,Belgium,SID,CIV 4V RNAV DEP
EBBR,Belgium,SID,"DENUT & HELEN 3T, ELSIK 4T RNAV DEPS"
EBBR,Belgium,SID,"DENUT & HELEN 3V, ELSIK 4V RNAV DEPS"
EBBR,Belgium,SID,"DENUT & HELEN 9F, ELSIK 3F DEPS"
EBBR,Belgium,SID,"DENUT 2E, ELSIK 2E & 2P, HELEN 2E RNAV DEPS"
EBBR,Belgium,SID,"DENUT 4G, ELSIK 4G & 4K, HELEN 4G RNAV DEPS"
EBBR,Belgium,SID,"DENUT 8N & 9L, ELSIK 3L, HELEN 7L & 7N RNAV DEPS"
EBBR,Belgium,SID,"DENUT, ELSIK & HELEN 2X RNAV DEPS"
EBBR,Belgium,SID,KOK & NIK 3T RNAV DEPS
EBBR,Belgium,SID,KOK & NIK 3V RNAV DEPS
EBBR,Belgium,SID,"KOK 1X, NIK 2X RNAV DEPS"
EBBR,Belgium,SID,"KOK 2E, NIK 1E RNAV DEPS"
EBBR,Belgium,SID,"KOK 2F, NIK 6F DEPS"
EBBR,Belgium,SID,"KOK 2N, NIK 4L & 6N RNAV DEPS"
EBBR,Belgium,SID,"KOK 4G, NIK 3G RNAV DEPS"
EBBR,Belgium,SID,"LNO & SPI 4E, PITES, ROUSY & SOPOK 2E RNAV DEPS"
EBBR,Belgium,SID,"LNO 8L,PITES & ROUSY 1L,SOPOK 9L,SPI 7L RNAV DEPS"
EBBR,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 2P RNAV DEPS"
EBBR,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4G RNAV DEPS"
EBBR,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4K RNAV DEPS"
EBBR,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4M RNAV DEPS"
EBBR,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4T RNAV DEPS"
EBBR,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4V RNAV DEPS"
EBBR,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 8F DEPS"
EBBR,Belgium,SID,"LNO,PITES,ROUSY,SOPOK & SPI 2X RNAV DEPS"
EBBR,Belgium,STAR,"ANT & FLO 2H, KERKY 2H & 2J RNAV TRANS"
EBBR,Belgium,STAR,"ANT & FLO 2R, KERKY 2R & 2S RNAV TRANS"
EBBR,Belgium,STAR,"ANT, BUN, FLO & KERKY 2F RNAV TRANS"
EBBR,Belgium,STAR,"ANT, FLO, KERKY & REMBA 2E, DIK 3E RNAV TRANS"
EBBR,Belgium,STAR,ARVOL & TULNI 9A & 9B RNAV ARRS
EBBR,Belgium,STAR,"BATTY 7A, LNO 6A RNAV ARRS"
EBBR,Belgium,STAR,BEKEM & WOODY 9A & 5B RNAV ARRS
EBBR,Belgium,STAR,KOK 9A RNAV ARR
EBBR,Belgium,IAP,CAT II/III ILS RWY 25R
EBBR,Belgium,IAP,CAT II/III ILS W RWY 25L
EBBR,Belgium,IAP,CAT II/III ILS X RWY 25L
EBBR,Belgium,IAP,ILS OR LOC RWY 01
EBBR,Belgium,IAP,ILS OR LOC RWY 19
EBBR,Belgium,IAP,ILS OR LOC RWY 25R
EBBR,Belgium,IAP,ILS OR LOC W RWY 25L
EBBR,Belgium,IAP,ILS OR LOC X RWY 25L
EBBR,Belgium,IAP,RNP RWY 01
EBBR,Belgium,IAP,RNP RWY 07L
EBBR,Belgium,IAP,RNP RWY 19
EBBR,Belgium,IAP,RNP RWY 25L
EBBR,Belgium,IAP,RNP RWY 25R
EBBR,Belgium,IAP,SRA ALL RWYS
EBBR,Belgium,IAP,SRA MISSED APCH & LANDING MNMS
EBBR,Belgium,IAP,VOR RWY 07L
EBBR,Belgium,IAP,VOR RWY 07R
EBBR,Belgium,IAP,VOR RWY 25L
EBCI,Belgium,SID,CIV 7X & 6Y RNAV DEPS
EBCI,Belgium,SID,"LNO 6U, 9X & 1Y RNAV DEPS"
EBCI,Belgium,SID,MEDIL 6Y RNAV DEP
EBCI,Belgium,SID,"RITAX 6U, 9X & 1Y RNAV DEPS"
EBCI,Belgium,SID,"SOPOK 6U, 1X & 2Y RNAV DEPS"
EBCI,Belgium,SID,"SPI 6U, 9X & 1Y RNAV DEPS"
EBCI,Belgium,STAR,"ARVOL & CIV 7A, BATTY 7A & 8B RNAV ARRS"
EBCI,Belgium,STAR,GOS 2A RNAV TRANS
EBCI,Belgium,STAR,GOS 2Z RNAV TRANS
EBCI,Belgium,STAR,"KOK & NIK 7A, LNO 7A & 8B RNAV ARRS"
EBCI,Belgium,IAP,RNAV TO CAT II/III ILS RWY 24
EBCI,Belgium,IAP,RNAV TO ILS OR LOC RWY 24
EBCI,Belgium,IAP,RNP RWY 06
EBCI,Belgium,IAP,RNP RWY 24
EBCI,Belgium,IAP,VFR AERODROME CHART
EBCI,Belgium,IAP,VFR APPROACH CHART
EBCI,Belgium,IAP,VFR GENERAL AERODROME INFORMATION
EBCI,Belgium,IAP,VOR RWY 06
EBCI,Belgium,IAP,VOR RWY 24
EBKT,Belgium,SID,ARWEF 2A RNAV DEP
EBKT,Belgium,SID,ARWEF 2B RNAV DEP
EBKT,Belgium,SID,ARWEF 2C RNAV DEP
EBKT,Belgium,IAP,RNP RWY 06
EBKT,Belgium,IAP,RNP RWY 24
EBKT,Belgium,IAP,VFR AERODROME CHART
EBKT,Belgium,IAP,VFR APPROACH CHART
EBKT,Belgium,IAP,VFR GENERAL AERODROME INFORMATION
EBKT,Belgium,IAP,VFR GENERAL AERODROME INFORMATION (CONT'D)
EBLG,Belgium,SID,"BUB 1S, CIV 6S, LNO 8E & 1S RNAV DEPS"
EBLG,Belgium,SID,"BUB 2R, CIV 7R, LNO 3R RNAV DEPS"
EBLG,Belgium,STAR,ALHUV 2A & 2B RNAV TRANS
EBLG,Belgium,STAR,ALHUV 2C & 2D RNAV TRANS
EBLG,Belgium,STAR,ALHUV 2W & 2X RNAV TRANS
EBLG,Belgium,STAR,ALHUV 2Y & 2Z RNAV TRANS
EBLG,Belgium,STAR,"CIV & NIK 9X, GESLO & LNO 7X, KOK 1X RNAV ARRS"
EBLG,Belgium,IAP,CAT II/III ILS RWY 04R (CAT A & B)
EBLG,Belgium,IAP,CAT II/III ILS RWY 04R (CAT C & D)
EBLG,Belgium,IAP,CAT II/III ILS RWY 22L
EBLG,Belgium,IAP,ILS OR LOC RWY 04R (CAT A & B)
EBLG,Belgium,IAP,ILS OR LOC RWY 04R (CAT C & D)
EBLG,Belgium,IAP,ILS OR LOC RWY 22L
EBLG,Belgium,IAP,ILS OR LOC RWY 22R
EBLG,Belgium,IAP,RNP RWY 04L
EBLG,Belgium,IAP,RNP RWY 04R
EBLG,Belgium,IAP,RNP RWY 22L
EBLG,Belgium,IAP,RNP RWY 22R
EBMB,Belgium,SID,CIV 2E RNAV DEP
EBMB,Belgium,SID,CIV 2F DEP
EBMB,Belgium,SID,CIV 2K RNAV DEP
EBMB,Belgium,SID,CIV 2P RNAV DEP
EBMB,Belgium,SID,CIV 2R DEP
EBMB,Belgium,SID,CIV 2W RNAV DEP
EBMB,Belgium,SID,CIV 2X RNAV DEP
EBMB,Belgium,SID,CIV 2Y RNAV DEP
EBMB,Belgium,SID,CIV 3L RNAV DEP
EBMB,Belgium,SID,CIV 3Q DEP
EBMB,Belgium,SID,CIV 3U DEP
EBMB,Belgium,SID,CIV 4G RNAV DEP
EBMB,Belgium,SID,CIV 4T RNAV DEP
EBMB,Belgium,SID,CIV 4V RNAV DEP
EBMB,Belgium,SID,"DENUT & HELEN 3T, ELSIK 4T RNAV DEPS"
EBMB,Belgium,SID,"DENUT & HELEN 3V, ELSIK 4V RNAV DEPS"
EBMB,Belgium,SID,"DENUT & HELEN 9F, ELSIK 3F DEPS"
EBMB,Belgium,SID,"DENUT 2E, ELSIK 2E & 2P, HELEN 2E RNAV DEPS"
EBMB,Belgium,SID,"DENUT 4G, ELSIK 4G & 4K, HELEN 4G RNAV DEPS"
EBMB,Belgium,SID,"DENUT 8N & 9L, ELSIK 3L, HELEN 7L & 7N RNAV DEPS"
EBMB,Belgium,SID,"DENUT, ELSIK & HELEN 2X RNAV DEPS"
EBMB,Belgium,SID,KOK & NIK 3T RNAV DEPS
EBMB,Belgium,SID,KOK & NIK 3V RNAV DEPS
EBMB,Belgium,SID,"KOK 1X, NIK 2X RNAV DEPS"
EBMB,Belgium,SID,"KOK 2E, NIK 1E RNAV DEPS"
EBMB,Belgium,SID,"KOK 2F, NIK 6F DEPS"
EBMB,Belgium,SID,"KOK 2N, NIK 4L & 6N RNAV DEPS"
EBMB,Belgium,SID,"KOK 4G, NIK 3G RNAV DEPS"
EBMB,Belgium,SID,"LNO & SPI 4E, PITES, ROUSY & SOPOK 2E RNAV DEPS"
EBMB,Belgium,SID,"LNO 8L,PITES & ROUSY 1L,SOPOK 9L,SPI 7L RNAV DEPS"
EBMB,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 2P RNAV DEPS"
EBMB,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 2X RNAV DEPS"
EBMB,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4G RNAV DEPS"
EBMB,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4K RNAV DEPS"
EBMB,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4M RNAV DEPS"
EBMB,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4T RNAV DEPS"
EBMB,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 4V RNAV DEPS"
EBMB,Belgium,SID,"LNO, PITES, ROUSY, SOPOK & SPI 8F DEPS"
EBMB,Belgium,STAR,"ANT & FLO 2H, KERKY 2H & 2J RNAV TRANS"
EBMB,Belgium,STAR,"ANT & FLO 2R, KERKY 2R & 2S RNAV TRANS"
EBMB,Belgium,STAR,"ANT, BUN, FLO & KERKY 2F RNAV TRANS"
EBMB,Belgium,STAR,"ANT, FLO, KERKY & REMBA 2E, DIK 3E RNAV TRANS"
EBMB,Belgium,STAR,ARVOL & TULNI 9A & 9B RNAV ARRS
EBMB,Belgium,STAR,"BATTY 7A, LNO 6A RNAV ARRS"
EBMB,Belgium,STAR,BEKEM & WOODY 9A & 5B RNAV ARRS
EBMB,Belgium,STAR,KOK 9A RNAV ARR
EBMB,Belgium,IAP,CAT II/III ILS RWY 25R
EBMB,Belgium,IAP,CAT II/III ILS W RWY 25L
EBMB,Belgium,IAP,CAT II/III ILS X RWY 25L
EBMB,Belgium,IAP,ILS OR LOC RWY 01
EBMB,Belgium,IAP,ILS OR LOC RWY 19
EBMB,Belgium,IAP,ILS OR LOC RWY 25R
EBMB,Belgium,IAP,ILS OR LOC W RWY 25L
EBMB,Belgium,IAP,ILS OR LOC X RWY 25L
EBMB,Belgium,IAP,RNP RWY 01
EBMB,Belgium,IAP,RNP RWY 07L
EBMB,Belgium,IAP,RNP RWY 19
EBMB,Belgium,IAP,RNP RWY 25L
EBMB,Belgium,IAP,RNP RWY 25R
EBMB,Belgium,IAP,SRA ALL RWYS
EBMB,Belgium,IAP,SRA MISSED APCH & LANDING MNMS
EBMB,Belgium,IAP,VOR RWY 07L
EBMB,Belgium,IAP,VOR RWY 07R
EBMB,Belgium,IAP,VOR RWY 25L
EBOS,Belgium,SID,"ARWEF,DENUT&HELEN 2S,COA 8S,FERDI&NIK 6S RNAV DEPS"
EBOS,Belgium,SID,"KOK 7S, KONAN 6S, SASKI 8S RNAV DEPS"
EBOS,Belgium,SID,RWY 26 RNAV DEPS
EBOS,Belgium,STAR,"COA, DENUT & FERDI 7A & KOK 8A RNAV ARRS"
EBOS,Belgium,STAR,HILXI 2A & 2B RNAV TRANS
EBOS,Belgium,STAR,HILXI 2C & 2D RNAV TRANS
EBOS,Belgium,IAP,ILS OR LOC RWY 08
EBOS,Belgium,IAP,ILS OR LOC RWY 26
EBOS,Belgium,IAP,RNP RWY 08
EBOS,Belgium,IAP,RNP RWY 26
MZBZ,Belize,SID,"LITRA, MESKI, MUSIV, VESKU & XIGIS 1E RNAV DEPS"
MZBZ,Belize,SID,"LITRA, VESKU & XIGIS 1D RNAV DEPS"
MZBZ,Belize,STAR,"BUKKY, DASMO, MEBUM, MUSIV & XETES 1A RNAV ARRS"
MZBZ,Belize,STAR,"BUKKY,DASMO,KIPED,MEBUM,MUSIV & XETES 1B RNAV ARRS"
MZBZ,Belize,IAP,ILS X RWY 07
MZBZ,Belize,IAP,ILS Y RWY 07
MZBZ,Belize,IAP,ILS Z RWY 07
MZBZ,Belize,IAP,RNP RWY 07
MZBZ,Belize,IAP,RNP RWY 25
MZBZ,Belize,IAP,VOR Y RWY 07
MZBZ,Belize,IAP,VOR Y RWY 25
MZBZ,Belize,IAP,VOR Z RWY 07
MZBZ,Belize,IAP,VOR Z RWY 25
DBBB,Benin,STAR,"BIKAB & SEMEB 1N, MONOS 1G RNAV ARRS"
DBBB,Benin,STAR,"BIKAB, MONOS & SEMEB 1S ARRS"
DBBB,Benin,STAR,"BIKAB, MONOS & SEMEB 1U ARRS"
DBBB,Benin,STAR,"BIKAB, MONOS & SEMEB 1V RNAV ARRS"
DBBB,Benin,STAR,KIPSA & ULSAM 1D ARRS
DBBB,Benin,STAR,"KIPSA & ULSAM 1R, POLTO 1M RNAV ARRS"
DBBB,Benin,STAR,"KIPSA, POLTO & ULSAM 1A ARRS"
DBBB,Benin,STAR,"KIPSA, POLTO & ULSAM 1T RNAV ARRS"
DBBB,Benin,IAP,ILS Y OR LOC Y RWY 24
DBBB,Benin,IAP,ILS Z OR LOC Z RWY 24
DBBB,Benin,IAP,RNP RWY 06
DBBB,Benin,IAP,RNP RWY 24
DBBB,Benin,IAP,VOR RWY 06
DBBB,Benin,IAP,VOR RWY 24
TXKF,Bermuda,SID,BORNN 1 RNAV (GNSS) DEP (NORTH)
TXKF,Bermuda,SID,BORNN 1 RNAV (GNSS) DEP (SOUTH)
TXKF,Bermuda,SID,SOMRR 1 RNAV (GNSS) DEP
TXKF,Bermuda,STAR,MOMOM 1 RNAV (GNSS) ARR
TXKF,Bermuda,STAR,POPOP 1 RNAV (GNSS) ARR
TXKF,Bermuda,IAP,ILS Y RWY 30
TXKF,Bermuda,IAP,ILS Z RWY 30
TXKF,Bermuda,IAP,RNAV (GNSS) RWY 12
TXKF,Bermuda,IAP,RNAV (GNSS) RWY 30
TXKF,Bermuda,IAP,VOR RWY 30
TXKF,Bermuda,IAP,VOR Y RWY 12
TXKF,Bermuda,IAP,VOR Z RWY 12
SLAG,Bolivia,IAP,RNAV (GNSS) Z RWY 34
SLAL,Bolivia,IAP,ILS Y OR LOC Y RWY 36
SLAL,Bolivia,IAP,ILS Z RWY 36
SLAL,Bolivia,IAP,RNAV (GNSS) Z RWY 36
SLAL,Bolivia,IAP,VOR Y RWY 36
SLAL,Bolivia,IAP,VOR Z RWY 36
SLCB,Bolivia,SID,"ATAVO 2, MEXAM 2, VAREB 3 DEPS"
SLCB,Bolivia,SID,"CBA 1A, EVTAP 1A, SASTU 1A RNP DEPS"
SLCB,Bolivia,SID,"MOSGO 2, PUNAV 2 DEPS"
SLCB,Bolivia,SID,"MOSGO 2, PUNAV 2, TEDOK 2, TEREP 2 DEPS"
SLCB,Bolivia,SID,MUNET 2 RNAV DEP
SLCB,Bolivia,SID,"TEDOK 3, TEREP 3 DEPS"
SLCB,Bolivia,STAR,ARRS
SLCB,Bolivia,IAP,ILS X OR LOC X RWY 32
SLCB,Bolivia,IAP,RNAV (GNSS) Z RWY 32
SLCB,Bolivia,IAP,VOR A RWY 14
SLCB,Bolivia,IAP,VOR U RWY 32
SLCB,Bolivia,IAP,VOR V RWY 14
SLCB,Bolivia,IAP,VOR V RWY 32
SLCB,Bolivia,IAP,VOR Z RWY 14
SLCO,Bolivia,IAP,RNP Y RWY 02
SLCO,Bolivia,IAP,VOR Z RWY 02
SLET,Bolivia,IAP,RNP A RWY 34
SLGM,Bolivia,IAP,RNAV (GNSS) Z RWY 34
SLHI,Bolivia,IAP,RNAV (GNSS) Y RWY 17
SLLP,Bolivia,SID,GEKAD 1B RNP DEP
SLLP,Bolivia,SID,GEKAD 1C DEP
SLLP,Bolivia,SID,GEKAD 1D DEP
SLLP,Bolivia,SID,PAZ 1B RNP DEP
SLLP,Bolivia,SID,PAZ 1D DEP
SLLP,Bolivia,SID,ULVOK 1B RNP DEP
SLLP,Bolivia,SID,USARU 1B RNP DEP
SLLP,Bolivia,SID,USARU 1C DEP
SLLP,Bolivia,SID,USARU 1D DEP
SLLP,Bolivia,STAR,ARRS
SLLP,Bolivia,STAR,"DEVUR, ELAKO,ELAMU,ESDUM,KOMPA&PANUT 1A RNP ARRS"
SLLP,Bolivia,STAR,"IROBO, KIGAX, SIKOL, TERAX & VAPAS 1A RNP ARRS"
SLLP,Bolivia,IAP,ILS X OR LOC X RWY 10
SLLP,Bolivia,IAP,ILS Z RWY 10
SLLP,Bolivia,IAP,RNP X RWY 10
SLLP,Bolivia,IAP,VOR Z RWY 10
SLOR,Bolivia,IAP,RNAV (GNSS) Z RWY 01
SLOR,Bolivia,IAP,VOR Y RWY 01
SLOR,Bolivia,IAP,VOR Z RWY 01
SLPO,Bolivia,IAP,VOR Z RWY 24
SLPS,Bolivia,STAR,ARRS
SLPS,Bolivia,IAP,RNAV (GNSS) Z RWY 05
SLRI,Bolivia,IAP,RNAV (GNSS) Z RWY 32
SLRQ,Bolivia,IAP,RNAV (GNSS) Y RWY 14
SLTJ,Bolivia,SID,"KOTKI 1, PULSA 1, SINIT 1 DEPS"
SLTJ,Bolivia,IAP,VOR C RWY 13
SLTR,Bolivia,SID,"AKRIM 1, MOXUS 1 DEPS"
SLTR,Bolivia,SID,"EKAVI 1, IREDO 1 DEPS"
SLTR,Bolivia,SID,"EKAVI 2, IRIVA 1 DEPS"
SLTR,Bolivia,SID,"KETIP 1, TOBLI 1 DEPS"
SLTR,Bolivia,SID,"MIKAL 1, UBLEX 1 DEPS"
SLTR,Bolivia,STAR,ARRS
SLTR,Bolivia,IAP,RNAV (GNSS) Z RWY 14
SLTR,Bolivia,IAP,VOR DME-2 RWY 14
SLUY,Bolivia,IAP,VOR Y RWY 31
SLUY,Bolivia,IAP,VOR Z RWY 31
SLVR,Bolivia,SID,"ANBUN, IRESU, KABOM, LIVON & LODAK 1 DEPS"
SLVR,Bolivia,SID,"DIBAS 1, PAKES 1, SALBI 1 DEPS"
SLVR,Bolivia,SID,"EKIKO 1, KOSBO 1, SANSO 1 DEPS"
SLVR,Bolivia,SID,"GAVOS 1, SIKIN 1, TOMUR 1 DEPS"
SLVR,Bolivia,SID,"PORGO 2, SURKO 1 DEPS"
SLVR,Bolivia,STAR,ARRS
SLVR,Bolivia,IAP,ILS T OR LOC T RWY 34
SLVR,Bolivia,IAP,ILS U RWY 34
SLVR,Bolivia,IAP,ILS V RWY 34
SLVR,Bolivia,IAP,RNAV (GNSS) Y RWY 34
SLVR,Bolivia,IAP,RNAV (GNSS) Z RWY 16
SLVR,Bolivia,IAP,RNAV (GNSS) Z RWY 34
SLVR,Bolivia,IAP,VOR S RWY 34
SLVR,Bolivia,IAP,VOR T RWY 34
SLVR,Bolivia,IAP,VOR Y RWY 16
SLVR,Bolivia,IAP,VOR Z RWY 16
SLYA,Bolivia,IAP,RNAV (GNSS) Z RWY 21
LQBK,Bosnia And Herzegovina,SID,"DOBOT, KOMAR, MARIL & TEBLI 1G RNP DEPS"
LQBK,Bosnia And Herzegovina,SID,"DOBOT, MARIL, OKSIG & TEBLI 1J DEPS"
LQBK,Bosnia And Herzegovina,SID,"DOBOT, MARIL, OKSIG & TEBLI 1M RNP DEPS"
LQBK,Bosnia And Herzegovina,STAR,"BOSNA, DER, KOMAR & NOVLO 1F RNP ARRS"
LQBK,Bosnia And Herzegovina,STAR,"BOSNA, DER, KOMAR, LURID & NOVLO 1H ARRS"
LQBK,Bosnia And Herzegovina,STAR,"BOSNA,DER,KOMAR, LURID & NOVLO 1N RNP ARRS"
LQBK,Bosnia And Herzegovina,IAP,ILS OR LOC RWY 16
LQBK,Bosnia And Herzegovina,IAP,RNP RWY 16
LQBK,Bosnia And Herzegovina,IAP,RNP RWY 34
LQBK,Bosnia And Herzegovina,IAP,VFR AERODROME CHART
LQBK,Bosnia And Herzegovina,IAP,VFR APPROACH CHART
LQBK,Bosnia And Herzegovina,IAP,VOR RWY 16
LQMO,Bosnia And Herzegovina,SID,"GEBNI, NETKO, VELIT & VRANA 1K DEPS"
LQMO,Bosnia And Herzegovina,SID,"GEBNI, NETKO, VELIT & XELMI 1C, VRANA 1E RNP DEPS"
LQMO,Bosnia And Herzegovina,SID,"GEBNI, NETKO, VELIT, VRANA & XELMI 1F RNP DEPS"
LQMO,Bosnia And Herzegovina,STAR,"GEBNI, NETKO, VELIT, VRANA & XELMI 1R ARRS"
LQMO,Bosnia And Herzegovina,STAR,"GEBNI,NETKO,VRANA & XELMI 1M, VELIT 1M&1N RNP ARRS"
LQMO,Bosnia And Herzegovina,STAR,RWY 15 RNP ARRS (TRIAL)
LQMO,Bosnia And Herzegovina,IAP,IGS X OR LOC X RWY 33 (SPECIAL PROCEDURE)
LQMO,Bosnia And Herzegovina,IAP,IGS Y OR LOC Y RWY 33 (SPECIAL PROCEDURE)
LQMO,Bosnia And Herzegovina,IAP,IGS Z RWY 33 (SPECIAL PROCEDURE)
LQMO,Bosnia And Herzegovina,IAP,LOC Z RWY 33 (SPECIAL PROCEDURE)
LQMO,Bosnia And Herzegovina,IAP,RNP A RWY 15 (VPT) (TRIAL)
LQMO,Bosnia And Herzegovina,IAP,RNP A RWY 33 (VPT) (TRIAL)
LQMO,Bosnia And Herzegovina,IAP,RNP RWY 15 (AR) (TRIAL)
LQMO,Bosnia And Herzegovina,IAP,RNP RWY 33
LQMO,Bosnia And Herzegovina,IAP,RNP Y RWY 33 (AR) (TRIAL)
LQMO,Bosnia And Herzegovina,IAP,VISUAL LANDING A RWY 33
LQMO,Bosnia And Herzegovina,IAP,VISUAL LANDING B RWY 33
LQMO,Bosnia And Herzegovina,IAP,VOR RWY 33
LQSA,Bosnia And Herzegovina,SID,"BOSNA ,GACMO,MITNO,OSLUD,SOMUN,VRANA 1B DEPS"
LQSA,Bosnia And Herzegovina,SID,"BOSNA ,GACMO,MITNO,OSLUD,SOMUN,VRANA 1J RNAV DEPS"
LQSA,Bosnia And Herzegovina,SID,BOSNA 1A DEP
LQSA,Bosnia And Herzegovina,SID,"BOSNA, GACMO, MITNO, OSLUD & VRANA 1M RNAV DEPS"
LQSA,Bosnia And Herzegovina,STAR,"BOSNA, GACMO, PODOB, VEBAR & VRANA 1G RNAV ARRS"
LQSA,Bosnia And Herzegovina,STAR,"BOSNA, GACMO, PODOB, VEBAR & VRANA 1H ARRS"
LQSA,Bosnia And Herzegovina,STAR,"BOSNA,GACMO,PODOB,VEBAR&VRANA 1P RNAV ARRS (TRIAL)"
LQSA,Bosnia And Herzegovina,IAP,ILS RWY 11
LQSA,Bosnia And Herzegovina,IAP,LOC RWY 11
LQSA,Bosnia And Herzegovina,IAP,RNP RWY 29 (AR) (TRIAL)
LQSA,Bosnia And Herzegovina,IAP,RNP Y RWY 11
LQSA,Bosnia And Herzegovina,IAP,SPECIAL ILS X RWY 11
LQTZ,Bosnia And Herzegovina,SID,RWY 09 RNP DEPS
LQTZ,Bosnia And Herzegovina,SID,RWY 27 RNP DEPS
LQTZ,Bosnia And Herzegovina,STAR,"BOSNA, DER, KEB, SOMUN, VEBAR & VIBOP 1R ARRS"
LQTZ,Bosnia And Herzegovina,STAR,RWY 09 RNP ARRS
LQTZ,Bosnia And Herzegovina,STAR,RWY 27 RNP ARRS
LQTZ,Bosnia And Herzegovina,IAP,ILS OR LOC RWY 09
LQTZ,Bosnia And Herzegovina,IAP,RNP RWY 09
LQTZ,Bosnia And Herzegovina,IAP,RNP RWY 27
FBKE,Botswana,SID,NEREX & UNLUV 1C RNAV DEPS
FBKE,Botswana,STAR,NEREX & UNLUV 1A RNAV ARRS
FBKE,Botswana,IAP,RNP RWY 08
FBKE,Botswana,IAP,VOR Y RWY 08
FBKE,Botswana,IAP,VOR Z RWY 08
FBMN,Botswana,SID,"APDUN, APGAR & EGMIR 1G RNAV DEPS, OMNI DEP RWY 08"
FBMN,Botswana,SID,"APDUN, APGAR & EGMIR 1H RNAV DEPS, OMNI DEP RWY 26"
FBMN,Botswana,SID,ETLON & NEREX 1G RNAV DEPS
FBMN,Botswana,SID,ETLON & NEREX 1H RNAV DEPS
FBMN,Botswana,STAR,"APDUN, APGAR & EGMIR 1K RNAV ARRS"
FBMN,Botswana,STAR,"APDUN, APGAR & EGMIR 1M RNAV ARRS"
FBMN,Botswana,STAR,ETLON & NEREX 1K RNAV ARRS
FBMN,Botswana,STAR,ETLON & NEREX 1M RNAV ARRS
FBMN,Botswana,IAP,RNP RWY 08
FBMN,Botswana,IAP,RNP RWY 26
FBMN,Botswana,IAP,VOR Y RWY 08
FBMN,Botswana,IAP,VOR Y RWY 26
FBMN,Botswana,IAP,VOR Z RWY 08
FBMN,Botswana,IAP,VOR Z RWY 26
FBSK,Botswana,SID,OMNIDIRECTIONAL DEPS
FBSK,Botswana,SID,TESOS & UTVIN 1B RNAV DEPS
FBSK,Botswana,SID,TESOS & UTVIN 2A RNAV DEPS
FBSK,Botswana,SID,UDBUL & UDMOT 1B RNAV DEPS
FBSK,Botswana,SID,UDBUL & UDMOT 2A RNAV DEPS
FBSK,Botswana,STAR,DULTO & UTVIN 1D RNAV ARRS
FBSK,Botswana,STAR,DULTO & UTVIN 2C RNAV ARRS
FBSK,Botswana,STAR,DUSLI & UVBIX 1D RNAV ARRS
FBSK,Botswana,STAR,DUSLI & UVBIX 2C RNAV ARRS
FBSK,Botswana,IAP,ILS X OR LOC X RWY 08
FBSK,Botswana,IAP,ILS Y OR LOC Y RWY 08
FBSK,Botswana,IAP,ILS Z OR LOC Z RWY 08
FBSK,Botswana,IAP,RNP RWY 08
FBSK,Botswana,IAP,RNP RWY 26
FBSK,Botswana,IAP,VOR Y RWY 08
FBSK,Botswana,IAP,VOR Y RWY 26
FBSK,Botswana,IAP,VOR Z RWY 08
FBSK,Botswana,IAP,VOR Z RWY 26
SBAC,Brazil,SID,"FLZ 1A, GIBTO 1A, ISUGI 1A, MSS 1A RNAV DEPS"
SBAC,Brazil,SID,"FLZ 1B, GIBTO 1B, ISUGI 1B, MSS 1B RNAV DEPS"
SBAC,Brazil,SID,OMNI DEP
SBAC,Brazil,IAP,RNP RWY 09
SBAC,Brazil,IAP,RNP RWY 27
SBAE,Brazil,SID,"EDMOX 1A, OBLUG 1A, PERAU 1B, PUMUS 1A RNAV DEPS"
SBAE,Brazil,SID,"ISISA 1A, MECHI 1A RNAV DEPS"
